order_id,order_date,customer_id,country,category,unit_price,quantity,discount_pct,status
103813,2024-02-10,1103,UK,Electronics,272.01,1,15,completed
100249,2024-02-10,428,DE,Home,194.6,1,5,completed
105072,2024-02-10,1199,UK,Clothing,73.4,2,10,completed
102867,2024-02-10,3,DE,Clothing,19.72,5,0,completed
105417,2024-02-11,1188,UK,Clothing,70.19,4,0,completed
104254,2024-02-11,834,DE,Home,242.75,1,0,completed
101161,2024-02-11,1055,UK,Home,219.89,5,0,completed
105848,2024-02-11,898,DE,Home,56.59,1,5,completed
105677,2024-02-11,1321,UK,Home,143.19,5,10,completed
101518,2024-02-11,296,NL,Home,198.76,5,10,refunded
104148,2024-02-11,232,US,Electronics,861.28,4,0,completed
105874,2024-02-11,1366,TR,Electronics,535.7,5,10,completed
104503,2024-02-11,587,UK,Home,144.89,4,5,completed
102315,2024-02-11,819,US,Toys,20.29,2,5,completed
105543,2024-02-11,1484,DE,Clothing,108.58,3,20,cancelled
102185,2024-02-11,1390,US,Electronics,593.23,4,0,completed
103865,2024-02-11,1039,DE,Toys,62.3,5,0,completed
104409,2024-02-12,121,DE,Clothing,54.58,2,0,completed
100185,2024-02-12,956,UK,Clothing,38.94,4,0,completed
104880,2024-02-12,1027,DE,Clothing,24.35,1,5,completed
104707,2024-02-12,3,FR,Books,27.35,4,10,completed
100953,2024-02-12,74,FR,Toys,82.15,5,20,completed
105751,2024-02-12,813,TR,Home,203.63,4,0,completed
105752,2024-02-12,1194,US,Toys,30.28,4,0,completed
102434,2024-02-12,1044,UK,Electronics,791.07,4,10,completed
100704,2024-02-12,394,DE,Electronics,641.58,3,15,refunded
103616,2024-02-13,1042,DE,Electronics,812.61,4,10,completed
101302,2024-02-13,258,US,Electronics,685.7,5,0,completed
104003,2024-02-13,398,DE,Electronics,466.75,4,5,cancelled
104572,2024-02-13,411,US,Electronics,348.91,3,5,completed
102939,2024-02-13,539,DE,Electronics,120.23,4,0,completed
104877,2024-02-13,1319,ES,Home,182.02,4,0,completed
100175,2024-02-13,284,US,Toys,34.85,4,0,completed
103425,2024-02-13,292,US,Clothing,89.61,3,10,completed
104029,2024-02-13,1091,US,Clothing,78.56,4,30,refunded
104729,2024-02-14,337,US,Electronics,791.18,4,10,completed
103168,2024-02-14,741,US,Electronics,861.34,5,20,completed
100426,2024-02-14,767,US,Clothing,29.07,3,0,completed
102837,2024-02-15,473,DE,Electronics,830.59,3,5,completed
103671,2024-02-15,830,US,Clothing,62.92,5,10,completed
100700,2024-02-15,822,DE,Toys,82.83,3,10,refunded
101075,2024-02-15,993,FR,Home,247.28,3,5,completed
100908,2024-02-16,1369,NL,Home,166.5,2,5,completed
101794,2024-02-16,218,UK,Toys,72.1,3,40,refunded
105207,2024-02-16,695,UK,Electronics,191.9,5,0,completed
103502,2024-02-16,1220,US,Electronics,619.11,3,10,refunded
104056,2024-02-16,23,DE,Home,184.67,5,10,completed
105473,2024-02-17,189,US,Electronics,457.23,5,0,completed
104233,2024-02-17,1097,DE,Electronics,694.43,4,5,completed
102032,2024-02-17,121,US,Books,37.85,2,20,completed
105521,2024-02-17,1319,NL,Clothing,98.9,1,15,completed
103194,2024-02-17,1091,US,Home,151.37,2,15,completed
101700,2024-02-17,300,ES,Home,75.13,1,10,refunded
100544,2024-02-18,1428,FR,Toys,65.32,5,5,completed
101983,2024-02-18,593,ES,Home,36.19,4,30,completed
101963,2024-02-18,462,UK,Clothing,117.49,3,0,completed
105910,2024-02-19,797,UK,Books,37.81,3,10,cancelled
103412,2024-02-19,683,UK,Home,195.46,2,10,completed
100912,2024-02-19,685,UK,Toys,61.45,2,10,completed
103873,2024-02-20,748,US,Clothing,80.34,3,15,completed
105400,2024-02-20,948,US,Electronics,678.58,5,30,completed
102352,2024-02-20,413,DE,Clothing,98.99,1,10,completed
103452,2024-02-20,573,US,Electronics,464.95,5,10,completed
100228,2024-02-20,1382,ES,Clothing,65.57,3,10,completed
104883,2024-02-21,1039,UK,Electronics,758.75,4,0,completed
101982,2024-02-21,560,ES,Clothing,118.66,1,20,completed
100715,2024-02-21,1200,US,Electronics,813.28,5,20,completed
104955,2024-02-21,169,ES,Home,206.78,4,40,completed
102643,2024-02-22,915,ES,Electronics,397.65,4,0,completed
105733,2024-02-22,1029,UK,Electronics,350.01,1,15,completed
102435,2024-02-22,477,FR,Toys,78.78,3,20,completed
105985,2024-02-23,491,UK,Electronics,550.29,3,20,completed
102332,2024-02-23,865,FR,Home,143.09,1,0,completed
103030,2024-02-23,671,TR,Electronics,204.36,4,10,completed
100295,2024-02-23,998,UK,Home,224.43,1,15,completed
100392,2024-02-23,455,US,Books,21.93,1,0,completed
103980,2024-02-23,456,TR,Clothing,88.51,4,0,completed
100736,2024-02-23,777,TR,Toys,57.08,2,20,refunded
101593,2024-02-23,609,US,Books,20.7,4,5,completed
100344,2024-02-23,1304,DE,Toys,73.8,5,15,completed
102917,2024-02-23,1059,FR,Books,38.63,4,0,completed
105532,2024-02-24,274,DE,Clothing,33.23,1,10,completed
105958,2024-02-25,786,DE,Electronics,520.42,3,20,completed
105108,2024-02-25,674,TR,Home,227.75,2,15,completed
105428,2024-02-25,1305,US,Home,202.54,1,15,completed
102071,2024-02-25,1056,US,Clothing,90.73,3,0,completed
101719,2024-02-25,1409,UK,Home,219.8,5,5,completed
104292,2024-02-25,378,FR,Clothing,28.57,2,5,completed
101986,2024-02-26,512,TR,Home,166.81,5,15,completed
103478,2024-02-26,107,DE,Home,91.82,1,20,completed
100377,2024-02-26,590,DE,Home,77.8,2,15,completed
104165,2024-02-26,572,ES,Home,134.56,3,0,completed
102619,2024-02-26,135,NL,Electronics,823.2,2,5,completed
105083,2024-02-26,544,FR,Toys,66.11,4,20,completed
103782,2024-02-26,697,US,Clothing,98.73,5,5,completed
104713,2024-02-27,1346,US,Home,87.94,4,20,completed
105066,2024-02-27,1326,UK,Clothing,39.41,4,20,completed
101631,2024-02-27,218,US,Electronics,768.03,1,5,completed
104525,2024-02-27,1200,US,Clothing,41.62,3,0,completed
103061,2024-02-27,688,FR,Clothing,25.08,3,5,completed
105672,2024-02-27,812,UK,Books,44.98,1,15,cancelled
105456,2024-03-01,1492,DE,Books,27.79,4,15,completed
102430,2024-03-01,197,US,Home,146.66,3,10,completed
102717,2024-03-01,640,TR,Electronics,859.88,1,15,refunded
104396,2024-03-01,1398,DE,Home,133.42,3,20,completed
100538,2024-03-01,1410,TR,Clothing,51.15,4,10,completed
102742,2024-03-01,900,DE,Electronics,553.2,5,10,completed
102023,2024-03-01,1422,US,Clothing,98.8,4,0,completed
100745,2024-03-01,1041,US,Home,94.84,5,0,completed
100825,2024-03-01,1098,US,Electronics,244.69,5,0,completed
103397,2024-03-02,11,NL,Clothing,57.5,4,10,completed
101684,2024-03-02,681,ES,Home,158.38,1,10,completed
100463,2024-03-02,659,TR,Home,175.77,5,15,completed
105023,2024-03-02,671,FR,Toys,22.0,3,15,completed
105298,2024-03-02,730,US,Home,242.72,1,15,completed
101408,2024-03-02,75,US,Clothing,86.79,2,0,completed
102166,2024-03-02,330,TR,Home,97.57,3,20,refunded
102388,2024-03-02,1250,UK,Clothing,70.77,3,0,completed
105468,2024-03-02,773,US,Home,232.34,1,5,completed
103720,2024-03-02,947,TR,Clothing,24.06,4,15,completed
100497,2024-03-02,131,US,Home,171.66,2,5,completed
101419,2024-03-02,778,US,Home,60.44,5,30,cancelled
100162,2024-03-03,322,US,Clothing,55.86,5,10,completed
103078,2024-03-03,918,TR,Clothing,62.18,1,0,completed
105489,2024-03-03,593,US,Clothing,100.06,4,5,completed
103395,2024-03-03,387,NL,Electronics,647.74,4,0,completed
100144,2024-03-03,80,TR,Clothing,22.09,3,0,completed
101187,2024-03-03,1036,US,Toys,26.97,3,10,completed
104326,2024-03-03,1119,ES,Books,27.24,4,0,completed
105411,2024-03-03,284,TR,Home,191.18,3,5,completed
101130,2024-03-03,462,UK,Home,161.65,1,0,completed
103469,2024-03-03,522,TR,Clothing,36.32,3,30,completed
102116,2024-03-04,510,DE,Toys,18.19,2,10,completed
102879,2024-03-04,1446,UK,Clothing,25.75,4,10,refunded
104354,2024-03-04,933,ES,Books,28.52,2,0,completed
101629,2024-03-04,1396,ES,Electronics,663.18,5,10,cancelled
100027,2024-03-04,452,ES,Toys,41.81,5,10,completed
103759,2024-03-04,127,US,Home,227.5,5,20,completed
105498,2024-03-04,1215,FR,Books,9.96,4,5,completed
100734,2024-03-04,911,US,Electronics,492.68,3,0,completed
104375,2024-03-04,620,US,Home,197.48,5,20,completed
104727,2024-03-04,1369,NL,Clothing,55.29,4,10,completed
104993,2024-03-05,467,ES,Clothing,89.35,2,5,completed
101858,2024-03-05,814,ES,Home,25.68,3,0,completed
100558,2024-03-05,1487,US,Electronics,633.65,5,0,completed
103530,2024-03-05,579,US,Electronics,589.02,3,15,completed
104120,2024-03-05,244,DE,Home,219.43,5,0,completed
105367,2024-03-05,170,ES,Electronics,440.08,1,0,completed
102370,2024-03-05,726,DE,Books,14.93,3,40,completed
100351,2024-03-05,1040,DE,Electronics,801.13,2,0,cancelled
101795,2024-03-05,389,NL,Toys,55.77,3,15,completed
105964,2024-03-05,873,FR,Clothing,70.43,5,15,completed
103011,2024-03-06,1021,NL,Electronics,803.35,4,10,completed
101253,2024-03-06,1319,TR,Toys,22.95,5,10,completed
103281,2024-03-06,346,US,Home,54.36,2,10,completed
101856,2024-03-07,1028,DE,Clothing,93.11,5,0,completed
101235,2024-03-07,338,TR,Clothing,51.32,2,20,completed
105863,2024-03-07,1391,DE,Clothing,103.32,4,15,completed
103101,2024-03-07,1411,US,Toys,28.42,1,0,completed
103739,2024-03-07,862,UK,Clothing,55.78,4,0,completed
102486,2024-03-08,1245,TR,Clothing,94.09,5,5,completed
101998,2024-03-08,97,ES,Clothing,75.79,5,5,completed
103614,2024-03-08,58,DE,Electronics,235.12,1,5,completed
105667,2024-03-08,1174,FR,Home,26.16,4,5,completed
105637,2024-03-08,154,UK,Clothing,61.03,4,10,completed
101534,2024-03-08,1415,FR,Clothing,61.77,2,15,completed
101076,2024-03-08,964,DE,Electronics,688.83,4,0,completed
104012,2024-03-08,236,FR,Electronics,643.21,5,0,completed
100450,2024-03-08,1403,US,Clothing,38.11,3,0,completed
103273,2024-03-08,518,NL,Clothing,27.33,3,20,completed
102411,2024-03-08,890,US,Electronics,784.84,3,0,completed
102224,2024-03-09,1409,TR,Clothing,68.79,2,5,refunded
100799,2024-03-09,1190,TR,Clothing,94.69,3,0,completed
105477,2024-03-09,641,UK,Clothing,29.54,5,5,completed
105227,2024-03-09,529,NL,Books,41.24,1,0,completed
102348,2024-03-09,1471,NL,Clothing,15.6,1,20,completed
101213,2024-03-09,1184,UK,Books,42.19,4,10,completed
102985,2024-03-10,1207,UK,Electronics,459.84,4,5,completed
104808,2024-03-10,1122,UK,Electronics,796.33,4,10,completed
104816,2024-03-10,1044,DE,Electronics,139.08,4,0,completed
101249,2024-03-10,464,UK,Home,125.52,1,0,completed
100837,2024-03-10,351,US,Clothing,73.45,5,10,completed
101452,2024-03-10,1180,FR,Home,78.82,5,5,completed
104438,2024-03-10,1348,US,Electronics,431.45,4,5,completed
101046,2024-03-10,309,DE,Home,148.47,2,5,completed
102688,2024-03-10,1139,DE,Home,166.86,2,20,completed
102809,2024-03-11,960,UK,Clothing,66.98,5,5,completed
105147,2024-03-11,79,ES,Electronics,183.0,5,0,completed
101512,2024-03-11,220,DE,Books,30.54,4,5,completed
100615,2024-03-11,712,UK,Electronics,806.23,4,5,completed
103054,2024-03-11,737,US,Electronics,827.08,4,0,completed
103076,2024-03-12,100,UK,Electronics,709.95,3,0,completed
102096,2024-03-12,1473,NL,Toys,84.66,2,0,completed
105061,2024-03-12,1099,US,Electronics,374.96,3,10,completed
104489,2024-03-13,257,UK,Electronics,391.4,3,15,refunded
101011,2024-03-13,397,NL,Home,39.65,1,40,refunded
103553,2024-03-13,1110,DE,Clothing,110.11,5,0,completed
104372,2024-03-13,527,US,Home,152.86,1,20,completed
102616,2024-03-13,1217,FR,Books,40.75,3,30,completed
100750,2024-03-13,92,NL,Clothing,31.43,3,10,completed
103302,2024-03-13,171,US,Clothing,19.82,5,30,completed
104757,2024-03-14,1286,UK,Clothing,61.97,2,10,completed
100778,2024-03-14,678,UK,Home,95.11,2,5,completed
102542,2024-03-14,575,US,Clothing,21.51,4,20,completed
101442,2024-03-14,1263,TR,Books,37.87,5,0,completed
101760,2024-03-14,1060,US,Home,109.64,5,5,refunded
103525,2024-03-14,472,ES,Clothing,18.26,1,5,completed
104830,2024-03-14,62,UK,Home,213.9,3,0,completed
100067,2024-03-15,1483,ES,Electronics,772.32,5,10,completed
103802,2024-03-15,709,US,Electronics,306.62,4,20,completed
102371,2024-03-15,126,US,Home,57.6,3,0,completed
100036,2024-03-15,1387,NL,Books,9.92,3,0,completed
103783,2024-03-15,1074,NL,Home,216.45,1,10,completed
100766,2024-03-15,1087,US,Home,169.27,2,0,completed
101439,2024-03-16,1479,DE,Electronics,395.52,3,5,completed
101594,2024-03-16,351,UK,Toys,73.83,1,0,completed
102311,2024-03-16,18,FR,Home,226.47,2,30,completed
102936,2024-03-16,235,US,Toys,34.18,4,40,refunded
105974,2024-03-17,104,US,Home,237.16,1,0,completed
104019,2024-03-17,127,US,Clothing,79.25,2,0,completed
100097,2024-03-17,382,DE,Books,39.65,2,30,completed
100966,2024-03-17,502,UK,Clothing,61.01,1,0,completed
101095,2024-03-17,598,ES,Electronics,639.11,5,5,completed
105131,2024-03-17,1474,US,Books,31.39,5,10,completed
101566,2024-03-18,563,ES,Electronics,555.95,2,5,completed
100324,2024-03-18,134,ES,Home,230.5,3,5,completed
105629,2024-03-18,963,US,Books,8.12,2,20,completed
100903,2024-03-18,288,US,Electronics,369.05,5,40,completed
100782,2024-03-18,1327,FR,Home,80.2,1,0,completed
101699,2024-03-18,486,DE,Books,25.28,5,20,completed
100608,2024-03-18,664,US,Home,78.52,2,10,completed
104135,2024-03-18,400,ES,Books,23.25,5,20,cancelled
104011,2024-03-19,1427,US,Toys,71.02,2,0,completed
103552,2024-03-19,1312,DE,Clothing,64.63,5,0,completed
104849,2024-03-19,1355,US,Clothing,81.65,3,30,cancelled
104789,2024-03-19,123,TR,Clothing,72.58,5,0,completed
102733,2024-03-19,458,ES,Books,35.93,4,10,completed
102573,2024-03-19,66,UK,Electronics,582.16,5,0,completed
104852,2024-03-19,949,UK,Toys,37.52,3,0,completed
101195,2024-03-19,980,TR,Electronics,607.78,5,10,completed
102053,2024-03-20,189,US,Home,53.06,2,0,completed
101400,2024-03-20,178,FR,Clothing,33.73,2,0,completed
100929,2024-03-20,135,NL,Electronics,458.64,5,5,completed
100095,2024-03-20,1378,US,Electronics,227.8,1,0,completed
103090,2024-03-20,578,NL,Electronics,494.34,3,0,completed
101205,2024-03-20,1295,DE,Toys,18.07,5,10,completed
101254,2024-03-20,1344,DE,Toys,85.35,2,10,completed
101514,2024-03-20,573,UK,Clothing,47.2,1,15,refunded
105371,2024-03-20,1196,TR,Electronics,562.23,2,0,completed
104753,2024-03-20,935,TR,Toys,78.85,4,30,completed
102406,2024-03-20,851,US,Home,82.64,1,5,completed
102457,2024-03-20,661,UK,Home,50.46,1,20,completed
101674,2024-03-21,208,US,Electronics,833.76,1,5,completed
100209,2024-03-21,1092,DE,Books,42.72,1,5,completed
101038,2024-03-21,556,US,Clothing,85.07,4,40,completed
104417,2024-03-21,1093,NL,Electronics,203.42,1,0,completed
101910,2024-03-22,319,US,Toys,75.2,2,0,completed
104024,2024-03-22,895,UK,Books,8.71,5,15,completed
103900,2024-03-22,524,US,Toys,71.93,4,0,completed
104848,2024-03-22,1492,DE,Home,115.41,3,5,completed
102530,2024-03-22,1090,DE,Electronics,611.91,1,0,completed
105811,2024-03-22,1183,UK,Home,219.77,2,0,cancelled
101401,2024-03-22,469,US,Clothing,96.25,4,0,completed
103832,2024-03-23,949,DE,Home,33.72,5,0,completed
103014,2024-03-23,135,TR,Electronics,733.54,4,15,completed
102893,2024-03-23,987,ES,Home,196.04,4,5,completed
100032,2024-03-23,220,US,Electronics,583.66,2,20,completed
102065,2024-03-23,723,US,Books,10.27,4,10,completed
103182,2024-03-23,403,ES,Clothing,118.32,5,15,cancelled
103423,2024-03-23,1473,US,Toys,46.34,2,0,completed
101656,2024-03-24,610,US,Books,8.48,3,0,completed
100564,2024-03-24,647,US,Electronics,354.25,4,0,completed
102802,2024-03-24,909,DE,Electronics,202.3,4,5,completed
103652,2024-03-24,146,TR,Books,41.23,2,40,refunded
105446,2024-03-24,1314,US,Electronics,281.57,4,5,completed
104586,2024-03-25,727,DE,Home,239.75,5,30,completed
101271,2024-03-25,1331,FR,Clothing,48.38,5,0,completed
104986,2024-03-25,22,FR,Clothing,109.25,5,40,completed
100200,2024-03-25,353,US,Clothing,100.52,3,0,completed
100033,2024-03-25,174,US,Home,59.56,3,0,completed
105440,2024-03-26,1138,NL,Electronics,866.76,2,0,completed
101300,2024-03-26,315,FR,Clothing,76.4,1,0,completed
103472,2024-03-26,259,FR,Electronics,780.56,1,15,cancelled
104493,2024-03-26,325,FR,Electronics,377.36,1,10,completed
102565,2024-03-26,718,US,Home,70.94,5,20,completed
102237,2024-03-26,738,US,Books,23.9,5,10,completed
100117,2024-03-26,397,UK,Toys,18.03,2,20,completed
102767,2024-03-27,806,US,Books,19.76,5,20,completed
104579,2024-03-27,1161,ES,Electronics,143.62,4,30,completed
104224,2024-03-27,897,NL,Electronics,653.49,2,40,refunded
105514,2024-04-01,121,UK,Clothing,35.88,3,0,completed
103180,2024-04-01,817,UK,Clothing,52.67,3,10,completed
101471,2024-04-01,513,US,Home,139.03,3,10,completed
104162,2024-04-01,1444,ES,Clothing,38.54,3,0,completed
100215,2024-04-01,743,NL,Clothing,74.17,4,0,completed
101217,2024-04-01,766,FR,Clothing,84.25,2,5,completed
102607,2024-04-02,479,US,Electronics,169.92,5,15,cancelled
103471,2024-04-02,349,NL,Clothing,15.21,4,0,completed
102816,2024-04-02,1131,UK,Books,35.91,2,0,completed
100035,2024-04-02,857,UK,Electronics,314.52,4,5,cancelled
103803,2024-04-02,1210,DE,Books,27.09,4,5,completed
102946,2024-04-02,1146,TR,Toys,77.55,1,15,refunded
101528,2024-04-02,1313,NL,Electronics,517.65,2,10,completed
103846,2024-04-03,117,DE,Electronics,830.92,1,15,completed
101912,2024-04-03,185,US,Electronics,884.52,2,0,completed
105717,2024-04-03,502,NL,Electronics,280.47,3,30,completed
101968,2024-04-03,771,TR,Clothing,87.93,2,5,refunded
103870,2024-04-04,1226,US,Clothing,80.66,3,15,completed
102728,2024-04-04,1079,ES,Electronics,126.24,4,5,cancelled
105071,2024-04-04,1401,ES,Clothing,114.84,4,30,completed
103702,2024-04-04,328,FR,Books,17.24,1,0,completed
104231,2024-04-04,222,US,Toys,43.25,4,0,completed
104592,2024-04-04,1041,FR,Toys,89.1,3,0,completed
104655,2024-04-04,350,US,Clothing,60.78,5,10,refunded
104447,2024-04-04,699,FR,Electronics,873.22,3,30,completed
100892,2024-04-04,633,US,Clothing,31.4,4,15,completed
101879,2024-04-05,1303,TR,Books,8.32,4,0,completed
104484,2024-04-05,14,FR,Clothing,64.04,2,5,completed
104947,2024-04-05,807,TR,Home,143.67,5,40,refunded
102631,2024-04-05,1209,UK,Clothing,38.59,2,10,refunded
102087,2024-04-05,567,FR,Books,42.62,4,0,completed
104202,2024-04-05,167,US,Clothing,60.21,2,15,completed
100800,2024-04-05,292,US,Electronics,529.21,1,15,completed
102708,2024-04-05,307,UK,Clothing,90.69,4,10,completed
104696,2024-04-05,233,ES,Electronics,467.53,3,10,completed
101709,2024-04-06,735,US,Clothing,119.53,4,5,completed
103016,2024-04-06,1320,UK,Toys,11.6,2,0,completed
102451,2024-04-06,735,US,Electronics,759.43,1,5,completed
101182,2024-04-06,1315,US,Clothing,117.21,2,0,completed
103191,2024-04-06,75,UK,Electronics,169.73,2,15,completed
100451,2024-04-06,922,FR,Clothing,49.39,3,30,completed
101993,2024-04-07,370,US,Electronics,339.89,3,15,completed
104229,2024-04-07,63,US,Electronics,476.49,3,0,refunded
100650,2024-04-07,256,NL,Electronics,478.16,2,0,completed
102784,2024-04-08,515,ES,Electronics,834.79,5,20,refunded
103858,2024-04-08,315,UK,Home,133.12,4,15,completed
102113,2024-04-08,678,UK,Home,226.04,5,15,completed
104090,2024-04-08,377,US,Clothing,75.14,4,5,completed
104190,2024-04-08,146,DE,Electronics,727.97,4,5,completed
102390,2024-04-09,191,US,Toys,11.29,4,20,cancelled
100944,2024-04-09,449,NL,Clothing,111.55,1,5,completed
103598,2024-04-09,563,TR,Electronics,512.36,5,0,completed
105865,2024-04-09,1102,US,Home,106.81,4,5,completed
100220,2024-04-09,181,US,Electronics,190.2,1,0,completed
105003,2024-04-09,760,UK,Toys,29.44,4,15,completed
103998,2024-04-09,982,US,Electronics,346.57,4,0,completed
104214,2024-04-10,1402,UK,Clothing,105.05,5,30,completed
101447,2024-04-10,742,UK,Clothing,73.31,2,15,completed
104672,2024-04-10,1198,TR,Books,14.04,5,20,completed
100408,2024-04-10,1427,DE,Electronics,715.46,2,0,completed
105982,2024-04-10,356,DE,Electronics,186.25,5,5,completed
103496,2024-04-10,1413,FR,Electronics,625.08,5,0,completed
104198,2024-04-11,1199,FR,Toys,51.79,3,10,refunded
103963,2024-04-11,118,UK,Clothing,63.25,1,0,completed
105780,2024-04-11,1249,TR,Clothing,104.36,2,15,completed
105930,2024-04-11,1373,TR,Home,85.63,2,0,completed
100941,2024-04-11,587,ES,Electronics,187.96,2,0,completed
104700,2024-04-12,995,FR,Electronics,168.94,2,0,completed
104478,2024-04-12,598,UK,Toys,62.18,2,5,completed
103619,2024-04-12,1290,DE,Electronics,132.36,3,10,refunded
101662,2024-04-12,984,NL,Clothing,84.08,5,30,completed
100600,2024-04-12,1222,DE,Electronics,480.85,3,15,completed
100706,2024-04-12,886,US,Toys,45.59,4,5,completed
104432,2024-04-12,922,FR,Home,204.9,3,0,completed
101411,2024-04-12,246,NL,Books,21.37,5,10,completed
105148,2024-04-12,1393,US,Home,209.17,3,0,cancelled
100509,2024-04-12,974,UK,Electronics,437.15,3,10,completed
104261,2024-04-12,1022,US,Clothing,87.26,2,5,completed
102324,2024-04-12,274,UK,Electronics,175.51,1,5,completed
100526,2024-04-13,674,US,Clothing,52.45,1,0,completed
100644,2024-04-13,487,US,Electronics,122.91,3,10,completed
101372,2024-04-13,507,US,Clothing,75.72,1,0,completed
100229,2024-04-13,1,FR,Electronics,194.25,3,5,completed
104369,2024-04-13,468,UK,Electronics,491.59,3,0,completed
101785,2024-04-13,798,US,Clothing,88.28,5,0,completed
104800,2024-04-13,1060,UK,Electronics,409.32,1,20,completed
102223,2024-04-14,1250,US,Home,66.27,3,0,completed
100416,2024-04-14,40,UK,Toys,32.0,4,0,completed
104265,2024-04-14,1022,DE,Home,56.57,4,5,completed
104225,2024-04-14,269,DE,Clothing,58.28,2,0,completed
104272,2024-04-14,775,NL,Toys,83.15,1,0,completed
103409,2024-04-14,278,FR,Clothing,38.61,3,0,completed
101764,2024-04-14,1288,US,Home,39.18,3,0,completed
102826,2024-04-14,651,FR,Clothing,24.48,4,20,completed
104116,2024-04-14,438,ES,Clothing,103.48,5,30,completed
103274,2024-04-14,1449,UK,Books,21.08,5,0,completed
103347,2024-04-14,536,FR,Electronics,213.34,5,5,completed
104517,2024-04-15,730,TR,Books,11.79,2,20,completed
100273,2024-04-15,395,DE,Books,29.61,2,30,refunded
101307,2024-04-15,1459,FR,Home,165.84,5,15,refunded
104543,2024-04-15,1334,UK,Electronics,744.55,4,15,completed
100312,2024-04-15,51,TR,Books,26.45,1,15,completed
104289,2024-04-16,1485,UK,Electronics,156.5,1,0,completed
100926,2024-04-16,143,TR,Books,35.28,4,10,completed
102663,2024-04-16,1438,NL,Books,18.78,2,5,completed
102385,2024-04-16,1261,DE,Clothing,39.1,1,5,completed
101994,2024-04-16,1079,US,Home,224.85,2,10,completed
101374,2024-04-16,525,NL,Books,38.63,3,15,completed
103487,2024-04-16,1069,NL,Clothing,31.64,5,5,completed
101414,2024-04-16,523,US,Electronics,293.42,1,0,completed
103031,2024-04-16,754,DE,Clothing,92.23,5,5,completed
104161,2024-04-17,673,FR,Clothing,87.92,5,5,completed
105001,2024-04-17,1259,DE,Home,148.14,2,0,completed
100181,2024-04-17,1296,US,Books,30.86,4,30,completed
105998,2024-04-17,1338,US,Home,242.08,4,0,completed
101857,2024-04-17,357,US,Electronics,490.31,4,15,completed
105238,2024-04-17,198,US,Toys,78.92,4,0,completed
102753,2024-04-18,1177,UK,Home,93.73,1,10,completed
104946,2024-04-18,350,UK,Clothing,89.9,5,0,completed
101474,2024-04-18,734,US,Clothing,92.38,2,5,completed
105128,2024-04-18,1063,NL,Books,20.84,1,0,completed
103343,2024-04-18,100,TR,Home,202.63,1,0,completed
104657,2024-04-18,195,US,Toys,31.51,2,5,completed
100780,2024-04-18,251,ES,Electronics,737.52,1,0,completed
100852,2024-04-18,987,US,Electronics,875.89,2,30,completed
104857,2024-04-18,1341,US,Books,12.2,3,5,completed
103399,2024-04-19,708,US,Electronics,822.87,4,10,completed
100675,2024-04-19,829,US,Home,57.97,1,15,completed
102495,2024-04-19,337,US,Toys,86.46,5,10,completed
102496,2024-04-19,1358,UK,Toys,77.08,3,15,completed
101344,2024-04-19,1259,NL,Clothing,63.93,3,10,completed
105852,2024-04-19,3,TR,Clothing,22.73,2,0,completed
104638,2024-04-19,1111,US,Electronics,352.53,1,5,completed
102499,2024-04-19,792,US,Books,38.06,1,20,completed
102018,2024-04-20,372,US,Electronics,275.44,4,0,completed
102419,2024-04-20,345,DE,Toys,10.73,2,0,completed
105249,2024-04-20,904,US,Clothing,107.14,2,15,completed
100574,2024-04-20,652,UK,Electronics,882.87,5,0,completed
105127,2024-04-21,128,FR,Clothing,42.44,1,10,completed
102886,2024-04-21,90,NL,Clothing,57.66,4,5,completed
100998,2024-04-21,999,ES,Toys,85.77,5,20,completed
105763,2024-04-21,731,DE,Toys,23.32,4,10,completed
100124,2024-04-22,958,US,Toys,45.04,2,0,completed
103104,2024-04-22,12,US,Electronics,641.35,4,20,completed
103532,2024-04-22,284,FR,Electronics,303.43,1,40,refunded
105454,2024-04-22,1082,DE,Home,26.13,1,5,completed
101943,2024-04-22,1122,UK,Clothing,52.24,5,15,completed
104500,2024-04-22,618,DE,Home,45.23,3,20,completed
103002,2024-04-22,1414,UK,Electronics,324.7,4,0,completed
101044,2024-04-22,1012,US,Clothing,98.59,1,0,completed
100003,2024-04-22,232,ES,Home,34.86,3,15,completed
104510,2024-04-23,953,DE,Clothing,85.3,1,0,completed
103275,2024-04-23,1208,FR,Clothing,26.88,5,0,completed
100872,2024-04-23,1453,TR,Books,34.09,4,40,cancelled
100779,2024-04-23,631,DE,Home,41.9,4,15,completed
103964,2024-04-23,910,FR,Electronics,120.8,3,5,completed
100009,2024-04-24,441,TR,Electronics,339.48,5,15,completed
101840,2024-04-24,246,US,Clothing,79.29,1,15,completed
101561,2024-04-24,731,NL,Electronics,320.86,4,20,completed
104301,2024-04-24,1215,TR,Electronics,581.56,3,20,completed
105828,2024-04-24,865,US,Books,14.28,2,20,completed
101388,2024-04-24,643,DE,Books,24.65,4,5,completed
100217,2024-04-24,369,ES,Clothing,96.82,4,0,refunded
103364,2024-04-24,233,ES,Toys,45.44,1,0,completed
101854,2024-04-24,889,US,Toys,41.76,1,5,completed
103106,2024-04-25,157,TR,Books,26.3,5,5,completed
101659,2024-04-25,795,DE,Clothing,114.54,4,40,cancelled
105570,2024-04-25,1065,NL,Home,54.75,1,40,completed
100132,2024-04-25,1429,DE,Clothing,88.65,4,10,completed
